time,x,y,lidar_height,lidar_snow_depth,is2_height,h_sigma,is2_slope,beam,residual,snow_depth_residual,lon,lat,land_cover_value,land_cover,forest_cover
2022-03-21 01:50:31.567497728,468457.41494831734,7196121.103283102,171.77477667327992,11.089672783134638,172.44988319664927,0.018151976712452743,0.021003903106926406,5,0.675106523369351,-10.414566259765287,-147.66610735006205,64.8878436877748,90.0,Woody Wetlands,37.77532005899202
2022-03-21 01:50:31.568905728,468456.2170051393,7196111.162074055,171.92741459370652,0.7318673761396717,172.594160199293,0.015443705993598783,0.010893235572947909,5,0.6667456055864704,-0.06512177055320123,-147.66613043584888,64.88775437888293,90.0,Woody Wetlands,36.486824996444
2022-03-21 01:50:31.570311936,468455.02311346924,7196101.2380749015,171.90409698583753,0.9042343693314416,172.6212507023849,0.014804944720117993,0.0013954167888524675,5,0.7171537165473865,-0.18708065278405517,-147.66615343975883,64.88766522478204,90.0,Woody Wetlands,36.93679855894732
2022-03-21 01:50:31.571722752,468453.8292885799,7196091.296356119,171.9238264266232,0.8634171108953357,172.62426970489093,0.015893445249049384,0.007376230025249915,5,0.700443278267727,-0.16297383262760867,-147.66617643816835,64.88757591169671,90.0,Woody Wetlands,39.167082481545776
2022-03-21 01:50:31.573132544,468452.6407348482,7196081.371767998,171.94793479979893,0.9727370862628124,172.75719266192624,0.01617024518268316,0.021390744375003524,5,0.8092578621273105,-0.16347922413550187,-147.666199328931,64.8874867528067,90.0,Woody Wetlands,41.93040291731961
2022-03-21 01:50:31.574543104,468451.4529207858,7196071.429253591,172.27761174642455,0.9754778441832963,172.97832983885147,0.012952389139888375,0.0219666999507175,5,0.7007180924269107,-0.27475975175638556,-147.66622219993928,64.8873974331417,90.0,Woody Wetlands,43.46519943259692
2022-03-21 01:50:31.575954944,468450.26891076687,7196061.504070075,172.4718618785245,0.9373008553219124,173.15061188926862,0.01129190487847643,0.013460903856296058,5,0.6787500107441247,-0.25855084457778776,-147.66624499432598,64.88730826933,90.0,Woody Wetlands,42.30264492541216
2022-03-21 01:50:31.577370624,468449.08450179023,7196051.561278169,172.5481580837971,0.9621130973546557,173.29014676449538,0.011972516582521405,0.01734941776502434,5,0.7419886806982845,-0.22012441665637117,-147.66626779307217,64.88721894748805,90.0,Woody Wetlands,39.416001371006736
2022-03-21 01:50:31.578781696,468447.9038105998,7196041.635760547,172.6596691041344,0.9434916501248488,173.4182814092207,0.014161910874533336,0.011517802969628965,5,0.7586123050863023,-0.18487934503854653,-147.6662905170068,64.88712978098336,90.0,Woody Wetlands,36.611424107632885
2022-03-21 01:50:31.580197376,468446.7222733996,7196031.692465286,172.74112997413923,0.9382146410098501,173.51274157970295,0.015336675924603133,0.009621540393754107,5,0.7716116055637201,-0.16660303544612998,-147.66631325470308,64.88704045488765,90.0,Woody Wetlands,35.400196623040095
2022-03-21 01:50:31.581612032,468445.5416996925,7196021.7669095965,172.90055506396115,0.8931478939301356,173.57893543763032,0.015632170484438445,0.0030613737498296923,5,0.6783803736691709,-0.21476752026096468,-147.6663359758501,64.88695128804376,90.0,Woody Wetlands,35.8496710658405
2022-03-21 01:50:31.583029504,468444.36308281164,7196011.823383668,172.74140243246922,0.9451978960543543,173.64879985437938,0.015743736244123445,0.008511208015039616,5,0.9073974219101615,-0.03780047414419285,-147.6663586515332,64.88686196014557,90.0,Woody Wetlands,37.48431198841966
2022-03-21 01:50:31.584446464,468443.1923241175,7196001.896605994,173.01964898495035,0.9266307872208415,173.7427392800776,0.01687209659260874,0.009174677635413351,5,0.7230902951272355,-0.20354049209360592,-147.66638116486487,64.8867727832563,90.0,Woody Wetlands,39.66497032562514
2022-03-21 01:50:31.585869056,468442.0204303541,7195991.952292505,173.04886894589222,0.9359577466487153,173.8336539573548,0.017391298486589803,0.008002888633831803,5,0.7847850114625885,-0.15117273518612684,-147.66640369811623,64.88668344891845,90.0,Woody Wetlands,41.14554141676421
2022-03-21 01:50:31.587288064,468440.8501997573,7195982.025471468,173.23465554503142,0.9856083852313838,173.9489467517439,0.01698749396096469,0.011888307980852842,5,0.7142912067124882,-0.2713171785188956,-147.66642619999183,64.88659427168137,90.0,Woody Wetlands,40.64619358505498
2022-03-21 01:50:31.588709120,468439.6774405781,7195972.081168827,173.32467480937802,0.9445499646393378,174.15873370014668,0.020003818053965627,0.026725054368850847,5,0.8340588907686595,-0.11049107387067836,-147.66644875122273,64.88650493735041,42.0,Evergreen Forest,37.58271550705396
2022-03-21 01:50:31.590126848,468438.5054582902,7195962.154587227,173.7444843425759,0.8408212158489111,174.39782928042575,0.020879544785730807,0.021979997883849453,5,0.6533449378498517,-0.18747627799905942,-147.66647128984266,64.88641576208744,42.0,Evergreen Forest,34.13605341952383
