,time,x,y,lidar_height,lidar_snow_depth,is2_height,h_sigma,is2_slope,beam,residual,snow_depth_residual,lon,lat,geometry,land_cover_value,land_cover,forest_cover
0,2022-04-23 00:18:19.647254784,440576.9807359955,7177798.402796071,137.1477209153046,280.2611183388615,137.60383911865878,0.0218835969415872,-0.0069755981913462,1,0.4561182033541797,-279.80500013550727,-148.24712836447117,64.71967573827617,POINT (-148.24712836447117 64.71967573827617),52.0,Shrub,52.35164599873474
1,2022-04-23 00:18:19.648656896,440575.5959333886,7177788.502926272,137.1764451756708,533.5308686866391,137.57922960135522,0.0199006703191296,0.0024927597483247,1,0.4027844256844162,-533.1280842609547,-148.24715333049636,64.71958668191127,POINT (-148.24715333049636 64.71958668191127),52.0,Shrub,51.12025736185941
2,2022-04-23 00:18:19.654272512,440570.0795762457,7177748.86490529,136.95373027265526,78.10538372449895,137.3851535916995,0.0202695195214646,-0.01494881686797,1,0.431423319044228,-77.67396040545472,-148.24725269758264,64.71923011467966,POINT (-148.24725269758264 64.71923011467966),52.0,Shrub,49.67019195213781
3,2022-04-23 00:18:19.655677440,440568.7026906173,7177738.946247877,136.83310671524202,22.82958214319629,137.25651185641777,0.019783945859341,-0.0132595118251172,1,0.4234051411757207,-22.406177002020573,-148.24727748893798,64.7191408911445,POINT (-148.24727748893798 64.7191408911445),52.0,Shrub,50.44505430759035
4,2022-04-23 00:18:19.659892992,440564.5760806269,7177709.225127509,136.50061684992477,1.746330577161991,136.98614123811717,0.0178538559318631,-0.0167852968781624,1,0.4855243881924025,-1.2608061889695883,-148.24735179153203,64.71887353388087,POINT (-148.24735179153205 64.71887353388087),52.0,Shrub,48.43036164377661
5,2022-04-23 00:18:19.662709248,440561.8165556277,7177689.40618442,136.49417124672118,1.3594660207663796,136.85648732301365,0.0170006683220556,-0.0047916627275045,1,0.3623160762924726,-0.9971499444739068,-148.24740150110645,64.71869525056321,POINT (-148.24740150110645 64.71869525056321),52.0,Shrub,42.70302160918597
6,2022-04-23 00:18:19.664123648,440560.4320020493,7177679.488503468,136.42917814684452,1.4755245376465118,136.79709360409507,0.0163541640116352,-0.0063050076204487,1,0.3679154572505467,-1.107609080395965,-148.24742645278045,64.7186060344041,POINT (-148.24742645278045 64.7186060344041),52.0,Shrub,40.98924532695599
7,2022-04-23 00:18:19.665536512,440559.0463383812,7177669.58867206,136.14761499321077,0.622251680209594,136.7220378985689,0.0174772505252669,-0.0036032085088761,1,0.5744229053581478,-0.0478287748514462,-148.24745143495684,64.7185169781723,POINT (-148.24745143495684 64.7185169781723),52.0,Shrub,41.38210813854031
8,2022-04-23 00:18:19.666953728,440557.6547118836,7177659.671744786,136.28354023694624,0.2984884104110336,136.70502979571884,0.0177434678685834,0.0049675941607655,1,0.4214895587726062,0.1230011483615725,-148.24747653501146,64.71842776751517,POINT (-148.24747653501146 64.71842776751517),71.0,Herbaceous,43.75961041121489
9,2022-04-23 00:18:19.668370688,440556.26081599895,7177649.773006303,136.21833945665668,0.74328093997422,136.66810422811616,0.0172764227899582,-0.0089340225160047,1,0.4497647714594848,-0.2935161685147351,-148.2475016900301,64.7183387196239,POINT (-148.2475016900301 64.7183387196239),71.0,Herbaceous,47.94238272715859
10,2022-04-23 00:18:19.669789184,440554.8598631997,7177639.857616189,136.26562983187048,0.9778128260285176,136.6206105311911,0.0178368406582519,0.0005891939814083,1,0.3549806993206061,-0.6228321267079114,-148.24752698606238,64.71824952109914,POINT (-148.24752698606238 64.71824952109914),52.0,Shrub,53.598861275235855
11,2022-04-23 00:18:19.671207168,440553.4561681991,7177629.960097794,136.15532385197253,0.7846716693877595,136.6111228363517,0.0214721161434749,-0.0018881610344419,1,0.4557989843791858,-0.3288726850085736,-148.24755234684602,64.71816048241223,POINT (-148.24755234684602 64.71816048241223),52.0,Shrub,58.92202135046468
