,x,y,lidar_height,lidar_snow_depth,is2_height,beam,residual,snow_depth_residual,lon,lat,geometry
2804,439180.147175157,7775131.354132754,28.01523789864004,0.43924254451850103,28.425018,3,0.40978041190683356,-0.02946213261166747,-148.59931497723701,70.07586335733579,POINT (-148.59931497723701 70.07586335733579)
2805,439177.1545109702,7775111.573211185,28.043923646635328,0.478241464113556,28.423544,3,0.37962028341838305,-0.09862118069517295,-148.5993799859576,70.0756853441188,POINT (-148.5993799859576 70.0756853441188)
2806,439174.19057668897,7775091.787923941,28.059326763330397,0.5579499407429549,28.525,3,0.4656728551998768,-0.09227708554307812,-148.59944423547043,70.0755072985041,POINT (-148.59944423547043 70.0755072985041)
2807,439171.2540572451,7775071.998471908,28.175985964599505,0.4792684779936252,28.618631,3,0.44264539831553407,-0.03662307967809114,-148.59950776049646,70.07532922198367,POINT (-148.59950776049646 70.07532922198367)
2808,439168.32429638534,7775052.207991912,28.26535929578459,0.5518435147669704,28.698723,3,0.43336354357087714,-0.11847997119609321,-148.59957110610958,70.07515113781467,POINT (-148.59957110610958 70.07515113781467)
2809,439165.394198781,7775032.417563645,28.347782291709347,0.5380756225586185,28.773573,3,0.42579063004358275,-0.11228499251503576,-148.59963445953835,70.07497305400547,POINT (-148.59963445953835 70.07497305400547)
2810,439162.4575187477,7775012.628133995,28.427572035184244,0.4198886785183921,28.790838,3,0.36326620639290397,-0.056622472125488155,-148.59969798558322,70.07479497757377,POINT (-148.59969798558322 70.07479497757377)
2811,439159.50882720994,7774992.840529484,28.43736674340909,0.37040528453090454,28.78438,3,0.34701321569735555,-0.023392068833548996,-148.5997618274944,70.07461691465024,POINT (-148.5997618274944 70.07461691465024)
2812,439156.54481288895,7774973.055252085,28.486960329036854,0.4183742841975194,28.80786,3,0.3208990917395127,-0.09747519245800668,-148.5998260726349,70.07443886895473,POINT (-148.5998260726349 70.07443886895473)
2813,439153.55135299225,7774953.274447723,28.490485986931553,0.5032762267486763,28.86737,3,0.376884618537197,-0.12639160821147932,-148.599891093637,70.07426085639798,POINT (-148.599891093637 70.07426085639798)
2814,439150.5277017919,7774933.498230481,28.502042629973012,0.6196682204882198,28.937288,3,0.43524565432874596,-0.18442256615947383,-148.5999569101582,70.07408287782626,POINT (-148.5999569101582 70.07408287782626)
2815,439147.4889757441,7774913.724303083,28.50210951259943,0.4570408629209651,28.917015,3,0.41490556308416515,-0.04213529983679992,-148.60002312332355,70.073904916205,POINT (-148.60002312332355 70.073904916205)
2816,439144.44157058117,7774893.951694948,28.5011455392106,0.47186010494627967,28.877527,3,0.3763816977278758,-0.0954784072184039,-148.600089564371,70.07372696433947,POINT (-148.600089564371 70.07372696433947)
2817,439141.3898859812,7774874.179736402,28.47467526633707,0.5820525935392888,28.91051,3,0.43583384316000107,-0.14621875037928778,-148.60015611720846,70.07354901726237,POINT (-148.60015611720846 70.07354901726237)
2818,439138.3387847454,7774854.407690328,28.529949929475602,0.5401471279998625,28.951998,3,0.4220478274824053,-0.1180993005174572,-148.60022265353035,70.07337106951113,POINT (-148.60022265353035 70.07337106951113)
