time,x,y,lidar_height,lidar_snow_depth,is2_height,h_sigma,is2_slope,beam,residual,snow_depth_residual,lon,lat,land_cover_value,land_cover,geometry
2022-10-04 16:35:35.792457472,434207.8448266811,7773914.899902924,34.10483546184297,0.01942636593511753,33.74634826382299,0.01610040554827638,0.0027031232067540037,3,-0.3584871980199793,-0.37791356395509684,-148.7290870654435,70.06374249861977,31.0,Barren Land,POINT (-148.7290870654435 70.06374249861977)
2022-10-04 16:35:35.793879808,434206.26977140206,7773905.02569222,34.13261806182183,0.009334882979580078,33.7711584913249,0.016643142238303394,0.0002628185508417809,3,-0.3614595704969332,-0.3707944534765133,-148.72912107563198,70.06365359482297,31.0,Barren Land,POINT (-148.72912107563198 70.06365359482297)
2022-10-04 16:35:35.795303424,434204.6854404252,7773895.139049631,34.19813141178029,0.02364511387562386,33.817278933053366,0.017519175148018314,0.0064964355777402056,3,-0.3808524787269221,-0.4044975926025459,-148.7291553199005,70.06356457723199,31.0,Barren Land,POINT (-148.7291553199005 70.06356457723199)
2022-10-04 16:35:35.796722432,434203.0962138099,7773885.266794222,34.22819731567502,0.013640898464546955,33.86837645503568,0.016640111859385177,0.0013640497818213227,3,-0.3598208606393385,-0.37346175910388546,-148.7291897031918,70.06347568734185,31.0,Barren Land,POINT (-148.7291897031918 70.06347568734185)
2022-10-04 16:35:35.798143232,434201.4987910599,7773875.38230679,34.16841469340392,0.01816901137780735,33.90856012052077,0.016719518852960413,0.006619051816339707,3,-0.2598545728831496,-0.27802358426095697,-148.72922429235126,70.06338668572332,52.0,Shrub,POINT (-148.72922429235126 70.06338668572332)
2022-10-04 16:35:35.799560192,434199.8978818712,7773865.511983931,34.260194869393445,0.028069451958328745,33.92040111117932,0.016268243271392323,-0.001995773627178103,3,-0.33979375821412106,-0.36786321017244983,-148.72925898335058,70.06329781016868,52.0,Shrub,POINT (-148.72925898335058 70.06329781016868)
2022-10-04 16:35:35.800977664,434198.29352336586,7773855.628601607,34.24709905195023,0.015851302137912183,33.871324035621235,0.01657215367588449,-0.005705314966612901,3,-0.3757750163289941,-0.3916263184669063,-148.7292937549197,70.06320881667655,52.0,Shrub,POINT (-148.7292937549197 70.06320881667655)
2022-10-04 16:35:35.802389760,434196.684201453,7773845.759459219,34.23664175739109,0.008162276045499035,33.829185760650525,0.01831778613346392,-0.0013916954694983565,3,-0.4074559967405662,-0.4156182727860652,-148.7293286671758,70.06311994954798,52.0,Shrub,POINT (-148.7293286671758 70.06311994954798)
2022-10-04 16:35:35.803798784,434195.05676586553,7773835.880020275,34.225363554057886,0.005314660266658809,33.85785746106332,0.01915565294246493,0.006418827981011385,3,-0.36750609299456727,-0.3728207532612261,-148.72936404721963,70.06303098551538,52.0,Shrub,POINT (-148.72936404721963 70.06303098551538)
2022-10-04 16:35:35.805200896,434193.4199582741,7773826.015334765,34.28864756269736,0.033133782138265344,33.935642544379995,0.01993416941802872,0.0026714422299388,3,-0.3530050183173685,-0.38613880045563387,-148.72939968411916,70.062942151327,51.0,Shrub,POINT (-148.72939968411916 70.062942151327)
2022-10-04 16:35:35.806603520,434191.7794970048,7773816.137957737,34.31876196335826,0.03387402999575792,33.97693693925925,0.017514433511237753,0.00026893887968506294,3,-0.34182502409901616,-0.3756990540947741,-148.72943540722022,70.06285320244663,51.0,Shrub,POINT (-148.72943540722022 70.06285320244663)
2022-10-04 16:35:35.808001792,434190.1410820393,7773806.273368953,34.28992894940684,0.0258397561351625,33.97605809865536,0.014461845867192277,-0.0010359029303288732,3,-0.3138708507514849,-0.3397106068866474,-148.7294710858079,70.06276436870108,51.0,Shrub,POINT (-148.7294710858079 70.06276436870108)
2022-10-04 16:35:35.809401600,434188.49958661164,7773796.396116022,34.28135064070344,0.009699398595586217,33.99440803216971,0.0127318980116067,0.004057685765835738,3,-0.2869426085337281,-0.2966420071293143,-148.7295068355607,70.06267542065471,51.0,Shrub,POINT (-148.7295068355607 70.06267542065471)
2022-10-04 16:35:35.810799616,434186.8612657272,7773786.531667292,34.25763344505455,0.00331998411301603,34.00787354685263,0.012321473113576929,-0.0028450548173481515,3,-0.24975989820192268,-0.2530798823149387,-148.72954251117986,70.06258658817322,51.0,Shrub,POINT (-148.72954251117986 70.06258658817322)
2022-10-04 16:35:35.812198656,434185.2235884061,7773776.653581785,34.25439999905194,0.016044264201637192,33.99521498773229,0.013557004334852907,-0.0011555588779765952,3,-0.25918501131965144,-0.2752292755212886,-148.72957815942857,70.06249763362061,51.0,Shrub,POINT (-148.72957815942857 70.06249763362061)
2022-10-04 16:35:35.813594368,434183.5904753966,7773766.788296942,34.31493752820258,0.02210431953734044,34.00271448870623,0.01430395288983479,0.0007305066033313572,3,-0.3122230394963452,-0.33432735903368566,-148.72961369704151,70.06240879495488,52.0,Shrub,POINT (-148.72961369704151 70.06240879495488)
2022-10-04 16:35:35.814994176,434181.9585101629,7773756.909646449,34.306085842279415,7.686647001247106e-07,34.03286055088998,0.014474485026861678,0.002834110544559252,3,-0.2732252913894371,-0.2732260600541372,-148.72964919424444,70.0623198367765,52.0,Shrub,POINT (-148.72964919424444 70.0623198367765)
2022-10-04 16:35:35.816392960,434180.3343229027,7773747.042923509,34.297103375829295,0.023962348549322488,34.03281489027512,0.015905761804197414,-0.006687667564433172,3,-0.26428848555417517,-0.28825083410349767,-148.72968449575922,70.06223098747704,52.0,Shrub,POINT (-148.72968449575922 70.06223098747704)
2022-10-04 16:35:35.817792512,434178.7136463488,7773737.162018706,34.36135339187818,0.019407735761856598,34.045314810493096,0.015244777622697913,0.0025290880782246035,3,-0.31603858138508656,-0.3354463171469432,-148.72971969419737,70.0621420119505,51.0,Shrub,POINT (-148.72971969419737 70.0621420119505)
2022-10-04 16:35:35.819193088,434177.1006490905,7773727.29385737,34.338745868579096,0.01976498565866747,34.07992298230135,0.013582709481494513,0.0002465627624210338,3,-0.2588228862777484,-0.2785878719364159,-148.72975470015194,70.06205315259105,51.0,Shrub,POINT (-148.72975470015194 70.06205315259105)
2022-10-04 16:35:35.820596992,434175.4926514301,7773717.410919732,34.36523779862435,0.013537622309433592,34.09082506257771,0.015106269209864038,2.4803228410949517e-05,3,-0.2744127360466422,-0.2879503583560758,-148.7297895634857,70.06196416205556,52.0,Shrub,POINT (-148.7297895634857 70.06196416205556)
2022-10-04 16:35:35.821998336,434173.89097539266,7773707.540599156,34.42812832593817,0.04179018051814656,34.082778611164784,0.016353362735967162,0.0014324773263841232,3,-0.34534971477338416,-0.3871398952915307,-148.72982426990393,70.0618752862089,52.0,Shrub,POINT (-148.72982426990393 70.0618752862089)
2022-10-04 16:35:35.823405824,434172.30102340993,7773697.654818546,34.39360521390486,0.034346722130708725,34.13085612043209,0.015600467327817702,0.005063303064465488,3,-0.2627490934727703,-0.29709581560347903,-148.72985865658677,70.0617862747692,52.0,Shrub,POINT (-148.72985865658677 70.0617862747692)
2022-10-04 16:35:35.824819968,434170.73027666204,7773687.779594241,34.51274896058791,0.029513066537566298,34.1943019891633,0.01684990525727305,0.0003293500615472401,3,-0.3184469714246134,-0.3479600379621797,-148.72989254645535,70.0616973628264,52.0,Shrub,POINT (-148.72989254645535 70.0616973628264)
2022-10-04 16:35:35.826233088,434169.16410823027,7773677.89018129,34.48301107553142,0.029073507902470853,34.25943189764924,0.0177925320671754,0.008210915248317284,3,-0.22357917788217918,-0.25265268578465006,-148.72992630521654,70.06160832486805,52.0,Shrub,POINT (-148.72992630521654 70.06160832486805)
2022-10-04 16:35:35.827646464,434167.6057528421,7773668.012996902,34.55080963216383,0.03534538765047883,34.34071258167327,0.017126570514726002,0.009058301217753065,3,-0.21009705049056038,-0.24544243814103922,-148.72995986761572,70.06151939849646,52.0,Shrub,POINT (-148.72995986761572 70.06151939849646)
2022-10-04 16:35:35.829065728,434166.0519888769,7773658.121493128,34.62083451896825,0.04854313332263161,34.376371652363616,0.01926641612575372,-0.0006737106232787989,3,-0.24446286660463556,-0.29300599992726717,-148.7299932984693,70.06143034494103,52.0,Shrub,POINT (-148.7299932984693 70.06143034494103)
2022-10-04 16:35:35.830481152,434164.50651157764,7773648.242192683,34.682440317692496,0.04200729609382819,34.365182253746056,0.018284199685877515,-0.004406653878359782,3,-0.31725806394643996,-0.35926536004026816,-148.73002652050815,70.06134140286689,52.0,Shrub,POINT (-148.73002652050815 70.06134140286689)
2022-10-04 16:35:35.831899648,434162.96245061135,7773638.3491902705,34.74067147034411,0.03884897039213296,34.35712883725533,0.01723963366857422,0.0012136797917810657,3,-0.3835426330887799,-0.42239160348091287,-148.73005969485234,70.06125233833497,51.0,Shrub,POINT (-148.73005969485234 70.06125233833497)
2022-10-04 16:35:35.833316352,434161.4223996328,7773628.468980791,34.64379686767109,0.03188084111676483,34.36977581657067,0.018292667243095136,0.002786340807905593,3,-0.2740210511004193,-0.3059018922171841,-148.7300927731431,70.06116338948078,51.0,Shrub,POINT (-148.7300927731431 70.06116338948078)
2022-10-04 16:35:35.834735872,434159.88396689,7773618.575054387,34.71083900741195,0.04047658212491188,34.32480796083777,0.01620204409502153,-0.011841194192556786,3,-0.38603104657418186,-0.42650762869909375,-148.7301257984268,70.0610743180862,51.0,Shrub,POINT (-148.7301257984268 70.0610743180862)
2022-10-04 16:35:35.836153600,434158.34876076825,7773608.694036132,34.56343338361374,0.022786202984510538,34.268750013482375,0.016477542890301913,9.010123550721332e-05,3,-0.2946833701313665,-0.31746957311587704,-148.73015874831862,70.06098536320273,52.0,Shrub,POINT (-148.73015874831862 70.06098536320273)
2022-10-04 16:35:35.837572096,434156.80769032927,7773598.800486543,34.576108072198174,0.025345248552839345,34.32529169521967,0.017231942654527307,0.01100998379580943,3,-0.2508163769785057,-0.27616162553134505,-148.7301918425986,70.06089629450102,52.0,Shrub,POINT (-148.7301918425986 70.06089629450102)
2022-10-04 16:35:35.838989568,434155.26821941824,7773588.920271357,34.65586304440362,0.03991977897365359,34.36572221879311,0.01671440761750206,0.0013759510030695995,3,-0.29014082561050714,-0.33006060458416075,-148.73022490453621,70.06080734571687,52.0,Shrub,POINT (-148.73022490453621 70.06080734571687)
2022-10-04 16:35:35.840406528,434153.72619107936,7773579.027069869,34.756098065493624,0.04244800159183182,34.3653315800663,0.018018934042111873,0.0015840705315845415,3,-0.39076648542732784,-0.43321448701915966,-148.73025802367403,70.06071827987817,51.0,Shrub,POINT (-148.73025802367403 70.06071827987817)
2022-10-04 16:35:35.841824256,434152.1852069874,7773569.146914555,34.68675812193966,0.02571350118811773,34.34294448913927,0.016783509183530082,-0.006898282987450529,3,-0.3438136328003907,-0.3695271339885084,-148.73029112483778,70.06062933123226,51.0,Shrub,POINT (-148.73029112483778 70.06062933123226)
2022-10-04 16:35:35.843239424,434150.63733910007,7773559.254427397,34.63254372668921,0.02466505001300213,34.32650747220958,0.015051235769131532,0.006839256844540288,3,-0.3060362544796291,-0.33070130449263124,-148.73032439730753,70.06054027029649,51.0,Shrub,POINT (-148.73032439730753 70.06054027029649)
2022-10-04 16:35:35.844647424,434149.0835646868,7773549.376586163,34.64172903523701,0.03157337767217591,34.36387897853872,0.01502843283349841,0.0056601808262804676,3,-0.2778500566982913,-0.30942343437046727,-148.7303578355357,70.0604513391229,51.0,Shrub,POINT (-148.7303578355357 70.0604513391229)
2022-10-04 16:35:35.846059008,434147.52220525895,7773539.4860964315,34.6846153171179,0.01879129488034047,34.43558576973762,0.016709537922143487,0.010911995941357772,3,-0.2490295473802817,-0.2678208422606222,-148.7303914632443,70.06036229264262,51.0,Shrub,POINT (-148.7303914632443 70.06036229264262)
2022-10-04 16:35:35.847467008,434145.9586041434,7773529.609735929,34.8357502844715,0.03744232492607158,34.50766970746878,0.017327811638871798,0.006213458217587008,3,-0.32808057700272286,-0.36552290192879444,-148.73042516007735,70.06027337222599,51.0,Shrub,POINT (-148.73042516007735 70.06027337222599)
2022-10-04 16:35:35.848876544,434144.38953017944,7773519.720776981,34.7697975569189,0.033225136108122603,34.528762885307984,0.018253003553449637,0.00263764061513457,3,-0.24103467161091885,-0.27425980771904146,-148.7304589909553,70.06018433748876,51.0,Shrub,POINT (-148.7304589909553 70.06018433748876)
2022-10-04 16:35:35.850284544,434142.8179990452,7773509.845662312,34.88383456352308,0.046375364242848854,34.54772177126375,0.0181033999898435,0.002599808130478613,3,-0.33611279225932833,-0.38248815650217716,-148.73049289640215,70.06009542620625,51.0,Shrub,POINT (-148.73049289640215 70.06009542620625)
2022-10-04 16:35:35.851694336,434141.23915535543,7773499.958270534,34.818866902006434,0.035086214463462044,34.565442660055204,0.017657698237618622,-5.347281228100617e-05,3,-0.2534242419512296,-0.28851045641469164,-148.7305269844434,70.06000640301488,51.0,Shrub,POINT (-148.7305269844434 70.06000640301488)
2022-10-04 16:35:35.853101824,434139.65770634107,7773490.084785833,34.88746188915083,0.05111754985596967,34.57396466360795,0.017189956695805135,0.0005833912009036645,3,-0.31349722554287496,-0.3646147753988446,-148.73056115098868,70.05991750380322,51.0,Shrub,POINT (-148.73056115098868 70.05991750380322)
2022-10-04 16:35:35.854512384,434138.06791034935,7773480.199152045,34.83589085666883,0.03887134928469512,34.63093440450186,0.01570914748654063,0.007222297016319103,3,-0.2049564521669751,-0.24382780145167024,-148.73059552738474,70.05982849356664,51.0,Shrub,POINT (-148.73059552738474 70.05982849356664)
2022-10-04 16:35:35.855921664,434136.47571683483,7773470.327188703,34.95946431214516,0.04936336981613912,34.681533609283775,0.016585021510796296,-0.0017958140017876852,3,-0.2779307028613829,-0.327294072677522,-148.73062997664854,70.05973960524162,51.0,Shrub,POINT (-148.73062997664854 70.05973960524162)
2022-10-04 16:35:35.857333760,434134.8793525742,7773460.442430804,34.914708033626454,0.033017508486022196,34.65732849256321,0.018095086899719972,-0.004598570294100827,3,-0.25737954106324423,-0.29039704954926643,-148.73066452560585,70.05965060116934,51.0,Shrub,POINT (-148.73066452560585 70.05965060116934)
2022-10-04 16:35:35.858743296,434133.28101277363,7773450.571724034,34.876720046979926,0.03800654338055438,34.637343244720135,0.016010735222603358,-0.0023208520970025245,3,-0.23937680225979108,-0.27738334564034545,-148.73069913663156,70.05956172252802,51.0,Shrub,POINT (-148.73069913663156 70.05956172252802)
2022-10-04 16:35:35.860156928,434131.674066456,7773440.688366779,34.89425631403354,0.03392821133979266,34.69982773598557,0.01499320963389742,0.009402495160937739,3,-0.19442857804796887,-0.22835678938776152,-148.7307339639417,70.0594727283013,51.0,Shrub,POINT (-148.7307339639417 70.0594727283013)
2022-10-04 16:35:35.861566720,434130.07108592184,7773430.818739336,34.9759755325385,0.042968253735797456,34.749972872728996,0.01627098519732919,-0.0006111754649831292,3,-0.2260026598095024,-0.26897091354529984,-148.73076869705602,70.05938385813813,51.0,Shrub,POINT (-148.73076869705602 70.05938385813813)
2022-10-04 16:35:35.862981632,434128.45949294406,7773420.936307774,34.99731051203838,0.0347255698559077,34.74566649143906,0.017317464284661084,-0.000650954227771693,3,-0.251644020599322,-0.2863695904552297,-148.73080364649255,70.05929487101092,51.0,Shrub,POINT (-148.73080364649255 70.05929487101092)
2022-10-04 16:35:35.864400640,434126.836941871,7773411.0695916405,35.01150701248861,0.03222486458178204,34.7657851611548,0.015604619779022487,0.004882840343437072,3,-0.24572185133380486,-0.2779467159155869,-148.73083889511975,70.05920602194466,51.0,Shrub,POINT (-148.73083889511975 70.05920602194466)
2022-10-04 16:35:35.865821696,434125.2082127497,7773401.190199053,35.09412791822024,0.02469266463649883,34.838642902143455,0.015357760198271139,0.009470687979726883,3,-0.25548501607678276,-0.2801776807132816,-148.7308742962302,70.0591170576782,51.0,Shrub,POINT (-148.7308742962302 70.0591170576782)
2022-10-04 16:35:35.867239936,434123.58225394035,7773391.3237552885,35.19550299641207,0.11731662812141636,34.91503278804669,0.015523987391704847,0.005469521553080641,3,-0.2804702083653794,-0.39778683648679575,-148.730909633953,70.05902821017067,51.0,Shrub,POINT (-148.730909633953 70.05902821017067)
2022-10-04 16:35:35.868660992,434121.95866395463,7773381.443505372,35.27731458382765,4.100585942550145,34.91295647324421,0.015201015922743352,-0.00511127302237651,3,-0.3643581105834457,-4.464944053133591,-148.73094489887353,70.05893923951346,51.0,Shrub,POINT (-148.73094489887353 70.05893923951346)
2022-10-04 16:35:35.870081280,434120.3420339733,7773371.575632073,35.02149187260821,2.28139069828756,34.85630367070602,0.014856207766901695,-0.007439014947115074,3,-0.16518820190218975,-2.4465789001897496,-148.73097998996104,70.05885038155338,51.0,Shrub,POINT (-148.73097998996104 70.05885038155338)
2022-10-04 16:35:35.872922112,434117.1161723136,7773351.825276765,35.04796341702275,0.03798954172348836,34.84234933461348,0.01780986986895767,-2.5683457787563924e-05,3,-0.20561408240926937,-0.24360362413275774,-148.73104996607398,70.05867253655634,51.0,Shrub,POINT (-148.73104996607398 70.05867253655634)
2022-10-04 16:35:35.874341632,434115.51180884877,7773341.941641988,35.20432638565153,0.04361382636241387,34.79755247338469,0.018341499369616376,-0.005430280919010624,3,-0.4067739122668357,-0.4503877386292495,-148.73108472240395,70.05858354042675,51.0,Shrub,POINT (-148.73108472240395 70.05858354042675)
2022-10-04 16:35:35.875759104,434113.9160309481,7773332.070671051,35.04059009640365,0.03180506504478232,34.74824380220576,0.017331229214126068,-0.0009277049607560076,3,-0.29234629419789115,-0.32415135924267346,-148.73111926243698,70.05849465998294,51.0,Shrub,POINT (-148.73111926243698 70.05849465998294)
2022-10-04 16:35:35.877177600,434112.3225281902,7773322.185526412,35.02543905247214,0.029036222521622933,34.766985789021895,0.01564229951425028,0.0050857877383331685,3,-0.25845326345024233,-0.28748948597186524,-148.73115373186093,70.05840565307163,51.0,Shrub,POINT (-148.73115373186093 70.05840565307163)
2022-10-04 16:35:35.878592768,434110.73681414727,7773312.312724242,35.00339480976733,0.030480979934948433,34.830965941978384,0.014601292874056001,0.007258404231497261,3,-0.17242886778894473,-0.20290984772389317,-148.73118800567738,70.0583167587629,51.0,Shrub,POINT (-148.73118800567738 70.0583167587629)
